"ProjectName","RepositoryName","RepositoryId","AlertId","AlertType","Title","Severity","State","Tool","FirstDetectionDate","LastDetectionDate","IntroductionDate","GitRef","Confidence"
"PartsUnlimited","PartsUnlimited","da8c2239-5c9f-495f-89e7-aebf6d3089e1","57","dependency","Bootstrap Cross-site Scripting vulnerability (CVE-2018-14042)","medium","active","Advanced Security Dependency Scanning","2024-09-10T13:33:53.1703056Z","2025-06-16T19:52:32.5824594Z","2024-01-22T11:08:50Z","refs/heads/master",
"PartsUnlimited","PartsUnlimited","da8c2239-5c9f-495f-89e7-aebf6d3089e1","56","dependency","XSS in jQuery as used in Drupal, Backdrop CMS, and other products (CVE-2019-11358)","medium","active","Advanced Security Dependency Scanning","2024-09-10T13:33:53.1703056Z","2025-06-16T19:52:32.5824594Z","2024-01-22T11:08:50Z","refs/heads/master",
"PartsUnlimited","PartsUnlimited","da8c2239-5c9f-495f-89e7-aebf6d3089e1","55","dependency","XSS in jQuery as used in Drupal, Backdrop CMS, and other products (CVE-2019-11358)","medium","fixed","Advanced Security Dependency Scanning","2024-09-10T13:33:53.1703056Z","2025-02-04T19:47:47.3823585Z","2024-01-22T11:08:50Z","refs/heads/master",
"PartsUnlimited","PartsUnlimited","da8c2239-5c9f-495f-89e7-aebf6d3089e1","54","dependency","XSS in jQuery as used in Drupal, Backdrop CMS, and other products (CVE-2019-11358)","medium","active","Advanced Security Dependency Scanning","2024-09-10T13:33:53.1703056Z","2025-06-16T19:52:32.5824594Z","2024-01-22T11:08:50Z","refs/heads/master",
"PartsUnlimited","PartsUnlimited","da8c2239-5c9f-495f-89e7-aebf6d3089e1","53","dependency","Improper Handling of Exceptional Conditions in Newtonsoft.Json (CVE-2024-21907)","high","active","Advanced Security Dependency Scanning","2024-09-10T13:33:53.1703056Z","2025-06-16T19:52:32.5824594Z","2024-01-22T11:08:50Z","refs/heads/master",
"PartsUnlimited","PartsUnlimited","da8c2239-5c9f-495f-89e7-aebf6d3089e1","52","dependency","Improper Handling of Exceptional Conditions in Newtonsoft.Json (CVE-2024-21907)","high","active","Advanced Security Dependency Scanning","2024-09-10T13:33:53.1703056Z","2025-06-16T19:52:32.5824594Z","2024-01-22T11:08:50Z","refs/heads/master",
"PartsUnlimited","PartsUnlimited","da8c2239-5c9f-495f-89e7-aebf6d3089e1","51","dependency","Bootstrap Cross-site Scripting vulnerability (CVE-2016-10735)","medium","active","Advanced Security Dependency Scanning","2024-09-10T13:33:53.1703056Z","2025-06-16T19:52:32.5824594Z","2024-01-22T11:08:50Z","refs/heads/master",
"PartsUnlimited","PartsUnlimited","da8c2239-5c9f-495f-89e7-aebf6d3089e1","50","dependency","Bootstrap Cross-site Scripting vulnerability (CVE-2016-10735)","medium","fixed","Advanced Security Dependency Scanning","2024-09-10T13:33:53.1703056Z","2025-02-04T19:47:47.3823585Z","2024-01-22T11:08:50Z","refs/heads/master",
"PartsUnlimited","PartsUnlimited","da8c2239-5c9f-495f-89e7-aebf6d3089e1","49","dependency","Bootstrap Cross-site Scripting vulnerability (CVE-2016-10735)","medium","active","Advanced Security Dependency Scanning","2024-09-10T13:33:53.1703056Z","2025-06-16T19:52:32.5824594Z","2024-01-22T11:08:50Z","refs/heads/master",
"PartsUnlimited","PartsUnlimited","da8c2239-5c9f-495f-89e7-aebf6d3089e1","48","dependency","Bootstrap vulnerable to Cross-Site Scripting (XSS) (CVE-2018-14040)","medium","active","Advanced Security Dependency Scanning","2024-09-10T13:33:53.1703056Z","2025-06-16T19:52:32.5824594Z","2024-01-22T11:08:50Z","refs/heads/master",
"PartsUnlimited","PartsUnlimited","da8c2239-5c9f-495f-89e7-aebf6d3089e1","47","dependency","Bootstrap vulnerable to Cross-Site Scripting (XSS) (CVE-2018-14040)","medium","fixed","Advanced Security Dependency Scanning","2024-09-10T13:33:53.1703056Z","2025-02-04T19:47:47.3823585Z","2024-01-22T11:08:50Z","refs/heads/master",
"PartsUnlimited","PartsUnlimited","da8c2239-5c9f-495f-89e7-aebf6d3089e1","46","dependency","Bootstrap vulnerable to Cross-Site Scripting (XSS) (CVE-2018-14040)","medium","active","Advanced Security Dependency Scanning","2024-09-10T13:33:53.1703056Z","2025-06-16T19:52:32.5824594Z","2024-01-22T11:08:50Z","refs/heads/master",
"PartsUnlimited","PartsUnlimited","da8c2239-5c9f-495f-89e7-aebf6d3089e1","45","dependency"," .NET Denial of Service Vulnerability (CVE-2022-29117)","high","active","Advanced Security Dependency Scanning","2024-09-10T13:33:53.1703056Z","2025-06-16T19:52:32.5824594Z","2024-01-22T11:08:50Z","refs/heads/master",
"PartsUnlimited","PartsUnlimited","da8c2239-5c9f-495f-89e7-aebf6d3089e1","44","dependency"," .NET Denial of Service Vulnerability (CVE-2022-29117)","high","fixed","Advanced Security Dependency Scanning","2024-09-10T13:33:53.1703056Z","2025-02-04T19:47:47.3823585Z","2024-01-22T11:08:50Z","refs/heads/master",
"PartsUnlimited","PartsUnlimited","da8c2239-5c9f-495f-89e7-aebf6d3089e1","43","dependency"," .NET Denial of Service Vulnerability (CVE-2022-29117)","high","active","Advanced Security Dependency Scanning","2024-09-10T13:33:53.1703056Z","2025-06-16T19:52:32.5824594Z","2024-01-22T11:08:50Z","refs/heads/master",
"PartsUnlimited","PartsUnlimited","da8c2239-5c9f-495f-89e7-aebf6d3089e1","42","dependency"," .NET Denial of Service Vulnerability (CVE-2022-29117)","high","active","Advanced Security Dependency Scanning","2024-09-10T13:33:53.1703056Z","2025-06-16T19:52:32.5824594Z","2024-01-22T11:08:50Z","refs/heads/master",
"PartsUnlimited","PartsUnlimited","da8c2239-5c9f-495f-89e7-aebf6d3089e1","41","dependency"," .NET Denial of Service Vulnerability (CVE-2022-29117)","high","fixed","Advanced Security Dependency Scanning","2024-09-10T13:33:53.1703056Z","2025-02-04T19:47:47.3823585Z","2024-01-22T11:08:50Z","refs/heads/master",
"PartsUnlimited","PartsUnlimited","da8c2239-5c9f-495f-89e7-aebf6d3089e1","40","dependency"," .NET Denial of Service Vulnerability (CVE-2022-29117)","high","active","Advanced Security Dependency Scanning","2024-09-10T13:33:53.1703056Z","2025-06-16T19:52:32.5824594Z","2024-01-22T11:08:50Z","refs/heads/master",
"PartsUnlimited","PartsUnlimited","da8c2239-5c9f-495f-89e7-aebf6d3089e1","39","dependency","XSS vulnerability that affects bootstrap (CVE-2018-20676)","medium","active","Advanced Security Dependency Scanning","2024-09-10T13:33:53.1703056Z","2025-06-16T19:52:32.5824594Z","2024-01-22T11:08:50Z","refs/heads/master",
"PartsUnlimited","PartsUnlimited","da8c2239-5c9f-495f-89e7-aebf6d3089e1","38","dependency","XSS vulnerability that affects bootstrap (CVE-2018-20676)","medium","fixed","Advanced Security Dependency Scanning","2024-09-10T13:33:53.1703056Z","2025-02-04T19:47:47.3823585Z","2024-01-22T11:08:50Z","refs/heads/master",
"PartsUnlimited","PartsUnlimited","da8c2239-5c9f-495f-89e7-aebf6d3089e1","37","dependency","XSS vulnerability that affects bootstrap (CVE-2018-20676)","medium","active","Advanced Security Dependency Scanning","2024-09-10T13:33:53.1703056Z","2025-06-16T19:52:32.5824594Z","2024-01-22T11:08:50Z","refs/heads/master",
"PartsUnlimited","PartsUnlimited","da8c2239-5c9f-495f-89e7-aebf6d3089e1","36","dependency"," Microsoft Security Advisory CVE-2023-33170: .NET Security Feature Bypass Vulnerability (CVE-2023-33170)","high","active","Advanced Security Dependency Scanning","2024-09-10T13:33:53.1703056Z","2025-06-16T19:52:32.5824594Z","2024-01-22T11:08:50Z","refs/heads/master",
"PartsUnlimited","PartsUnlimited","da8c2239-5c9f-495f-89e7-aebf6d3089e1","35","dependency"," Microsoft Security Advisory CVE-2023-33170: .NET Security Feature Bypass Vulnerability (CVE-2023-33170)","high","fixed","Advanced Security Dependency Scanning","2024-09-10T13:33:53.1703056Z","2025-02-04T19:47:47.3823585Z","2024-01-22T11:08:50Z","refs/heads/master",
"PartsUnlimited","PartsUnlimited","da8c2239-5c9f-495f-89e7-aebf6d3089e1","34","dependency"," Microsoft Security Advisory CVE-2023-33170: .NET Security Feature Bypass Vulnerability (CVE-2023-33170)","high","active","Advanced Security Dependency Scanning","2024-09-10T13:33:53.1703056Z","2025-06-16T19:52:32.5824594Z","2024-01-22T11:08:50Z","refs/heads/master",
"Python - GHAzDO","PythonDjango","b8093b3c-2bf5-4f4d-a07d-59dc28ea57e1","360","dependency","Django Improper Output Neutralization for Logs vulnerability (CVE-2025-48432)","medium","active","Advanced Security Dependency Scanning","2025-06-16T17:53:48.6504132Z","2025-06-16T21:03:45.1456716Z","2025-06-16T17:52:44Z","refs/heads/master",
"Python - GHAzDO","PythonDjango","b8093b3c-2bf5-4f4d-a07d-59dc28ea57e1","130","dependency","Django allows enumeration of user e-mail addresses (CVE-2024-45231)","medium","active","Advanced Security Dependency Scanning","2024-10-11T16:27:57.1813621Z","2025-06-16T21:03:45.1456716Z","2024-10-11T16:17:42Z","refs/heads/master",
"Python - GHAzDO","PythonDjango","b8093b3c-2bf5-4f4d-a07d-59dc28ea57e1","129","dependency","Django vulnerable to Reflected File Download attack (CVE-2022-36359)","high","active","Advanced Security Dependency Scanning","2024-10-04T12:51:38.1030118Z","2025-06-16T21:03:45.1456716Z","2024-10-04T12:50:49Z","refs/heads/master",
"Python - GHAzDO","PythonDjango","b8093b3c-2bf5-4f4d-a07d-59dc28ea57e1","128","dependency","Path Traversal in Django (CVE-2021-33203)","medium","active","Advanced Security Dependency Scanning","2024-10-04T12:51:38.1030118Z","2025-06-16T21:03:45.1456716Z","2024-10-04T12:50:49Z","refs/heads/master",
